step,t,sample,metric,region,value,protocol
17,0.9063,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.265148788690567,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,5.635989189147949,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7815065979957581,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,2.757270097732544,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.03123038075864315,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.008973960764706135,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.018032271414995193,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.33474355936050415,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21750356256961823,trajectory_nocfg
18,0.8986,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.26521995663642883,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,5.12686824798584,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7706615924835205,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,2.5436275005340576,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.028625302016735077,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.008937186561524868,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.016950206831097603,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.33111777901649475,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.216237872838974,trajectory_nocfg
19,0.8905,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2629937529563904,trajectory_nocfg
