pair,model,experiment_id,step,sample,metric,region,value,value_norm,comparability
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,9.044669,3.049434679190766,normalized_only
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.08619,1.311747275746937,face_value
default_trajectory,omniavatar,omni_ta_default,9,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,5.976563,0.7791103127228357,face_value
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0087452,5.231665659641419,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00025502,2.4938392333268142,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00371051,5.007638635842207,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.82536733,0.9118236994768196,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95928586,0.9864979014989179,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90478128,0.9573876743204066,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13501562,1.2992088925660266,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08751363,1.3578882493929634,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,16.9967,1.318708345941081,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,8.146706,2.6489614148767298,normalized_only
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.876637,1.2777534446751222,face_value
default_trajectory,omniavatar,omni_ta_default,10,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.227147,0.8117766760830712,face_value
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00806658,4.750775935687153,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00024741,2.5074490726664638,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.0034298,4.575690062302387,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83135515,0.9186139795927636,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95987105,0.9867413997532404,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90756536,0.9601923505000892,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13167626,1.2736712449716219,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08555105,1.3374626105230047,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,16.3412,1.2678506311632491,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.860014,2.4963330013364566,normalized_only
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.584427,1.2303509384953253,face_value
default_trajectory,omniavatar,omni_ta_default,11,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.560754,0.8552659949602465,face_value
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0075379,4.332350523877672,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00024299,2.480502245814618,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.003212,4.191952807903632,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83459455,0.9226561873052492,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96009779,0.9867282331962882,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90901822,0.9617710545768,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.12871222,1.255168007352031,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08370847,1.3163458038056943,normalized_only
